Marital status,Application mode,Application order,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,total_grade_1st_sem,total_grade_2nd_sem,admission_grade_per_age,log_course
1,43,1,1,1,121.0,1,38,19,5,5,115.4,1,0,0,1,0,1,24,0,0,8,8,7,11.97142857,0,0,8,8,7,11.97142857,0,12.7,3.7,-1.7,0,5.828571428333333,5.828571428333333,4.808333333333334,9.159047077588632
1,1,3,1,1,134.0,1,38,19,9,5,129.1,0,0,0,1,0,0,19,0,0,5,7,3,12.0,0,0,5,7,4,13.5,0,7.6,2.6,0.32,0,4.5,4.916666666666667,6.794736842105263,9.114379980830272
1,1,1,0,1,133.0,1,38,38,5,2,135.5,0,0,0,1,0,0,34,0,0,6,7,6,12.33333333,0,0,6,6,6,11.66666667,0,10.8,1.4,1.74,1,5.222222221666667,4.944444444999999,3.985294117647059,8.98894529119609
1,17,5,1,1,118.0,1,38,38,9,9,112.4,1,0,0,1,0,0,19,0,0,12,22,6,15.30769231,0,0,10,13,6,13.875,0,15.5,2.8,-4.06,1,9.217948718333334,7.145833333333333,5.915789473684211,9.114379980830272
1,1,1,1,1,137.0,1,37,37,7,9,130.8,1,0,0,1,0,1,18,0,0,7,7,6,12.66666667,0,0,7,7,6,12.66666667,0,7.6,2.6,0.32,1,5.444444444999999,5.444444444999999,7.2666666666666675,9.159047077588632
1,1,5,1,1,143.0,1,37,37,9,5,131.6,1,0,0,1,0,1,19,0,0,7,10,7,14.368,0,0,8,8,8,14.44875,0,15.5,2.8,-4.06,1,6.394666666666667,6.408125000000001,6.9263157894736835,9.159047077588632
1,39,1,1,1,123.0,1,19,1,1,1,140.8,0,0,0,1,0,0,25,0,0,8,8,7,12.08428571,0,0,8,8,7,12.08428571,0,10.8,1.4,1.74,1,5.8473809516666675,5.8473809516666675,5.632000000000001,9.159047077588632
1,44,1,1,39,140.0,1,3,38,2,9,140.0,1,0,0,1,0,0,21,0,7,12,18,8,12.25,0,4,12,27,8,12.2,0,12.4,0.5,1.79,0,9.541666666666666,10.533333333333333,6.666666666666667,9.114379980830272
1,1,1,1,1,118.0,1,37,37,7,7,114.2,0,0,0,1,0,0,18,0,0,6,10,5,12.2,0,0,6,10,5,11.6,0,16.2,0.3,-0.92,0,5.533333333333334,5.433333333333334,6.344444444444445,9.132811169466946
1,1,1,1,1,142.0,1,34,38,4,7,127.3,0,0,0,1,0,1,18,0,0,6,12,4,11.0,0,0,6,9,6,11.5,0,9.4,-0.8,-3.12,1,5.5,5.416666666666667,7.072222222222222,9.13108069099055
1,1,1,0,1,115.0,1,38,38,9,7,115.0,1,0,0,1,0,0,28,0,0,6,8,5,12.8,0,0,6,8,5,11.0,0,9.4,-0.8,-3.12,1,5.3,5.0,4.107142857142857,8.98894529119609
5,43,1,1,1,131.0,1,1,38,5,5,118.8,0,0,0,1,0,1,18,0,0,8,8,7,11.85714286,0,0,8,8,7,11.85714286,0,12.7,3.7,-1.7,1,5.809523809999999,5.809523809999999,6.6,9.159047077588632
2,39,1,1,1,130.0,1,37,37,9,9,125.0,0,0,0,1,0,0,41,0,0,6,8,6,12.28571429,0,0,6,10,5,13.0,0,8.9,1.4,3.51,1,5.380952381666667,5.666666666666667,3.048780487804878,9.132811169466946
1,17,2,1,1,133.1,1,37,37,5,0,111.5,0,0,0,1,0,0,18,0,0,6,11,3,12.33333333,0,0,6,11,4,13.5,0,7.6,2.6,0.32,0,5.388888888333334,5.75,6.194444444444445,9.195531256322475
1,17,1,1,1,134.0,1,38,19,7,7,124.2,0,0,0,1,0,1,21,0,0,6,11,4,11.25,0,0,6,12,4,11.4,0,15.5,2.8,-4.06,1,5.375,5.566666666666666,5.914285714285715,9.13108069099055
4,7,1,1,40,130.0,1,34,34,99,99,130.0,0,0,1,1,0,0,41,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,0,1.0,1.0,3.1707317073170733,9.13108069099055
1,7,1,1,3,133.1,1,3,5,2,2,120.0,1,0,0,1,0,0,32,0,0,3,3,2,16.0,0,0,3,3,1,16.0,0,7.6,2.6,0.32,0,4.0,3.8333333333333335,3.75,9.112727543109182
1,43,1,0,12,114.0,1,34,34,0,99,110.0,0,0,0,1,0,0,29,0,0,6,10,6,11.66666667,0,0,6,7,6,11.0,0,7.6,2.6,0.32,1,5.611111111666666,5.0,3.793103448275862,8.98894529119609
1,39,1,1,1,130.0,1,19,38,9,8,113.3,0,0,0,1,0,0,24,0,0,7,15,5,12.4,0,0,8,14,7,12.15,0,12.4,0.5,1.79,0,6.566666666666666,6.858333333333333,4.720833333333333,9.1649245084457
1,43,1,1,1,128.0,1,38,38,7,8,123.5,1,0,0,1,0,0,22,0,0,7,14,6,10.74444444,1,0,8,10,8,11.8375,0,12.7,3.7,-1.7,0,6.457407406666667,6.3062499999999995,5.613636363636363,9.1649245084457
1,1,1,1,1,133.1,1,19,1,1,3,101.0,0,0,0,1,0,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,0,1.0,1.0,4.809523809523809,9.13108069099055
2,39,1,1,19,133.1,1,37,38,9,10,120.9,1,0,0,1,0,0,39,0,0,7,12,4,12.0,0,0,7,13,4,12.5625,0,11.1,0.6,2.02,0,5.833333333333333,6.09375,3.1,9.159047077588632
4,39,1,1,1,140.0,1,37,37,9,9,154.6,0,0,0,0,0,1,44,0,0,6,12,4,12.75,0,0,6,15,2,10.0,0,8.9,1.4,3.51,0,5.791666666666667,5.5,3.5136363636363637,9.114379980830272
1,1,1,1,1,117.0,1,37,37,9,9,120.2,1,0,0,1,0,0,20,0,0,5,9,2,10.0,0,0,5,10,2,11.0,0,7.6,2.6,0.32,0,4.333333333333333,4.666666666666667,6.01,9.121181235656364
1,43,3,1,1,139.0,1,38,37,9,8,146.5,0,0,0,1,0,0,21,0,11,14,26,12,13.4173913,1,11,14,26,12,13.4173913,1,7.6,2.6,0.32,1,12.902898550000002,12.902898550000002,6.976190476190476,9.159047077588632
1,1,1,1,1,159.0,1,34,26,0,6,160.1,1,0,0,1,0,0,18,0,0,6,6,6,15.16666667,0,0,6,7,6,14.85714286,0,7.6,2.6,0.32,1,5.527777778333333,5.642857143333333,8.894444444444444,9.187378760338836
1,39,1,1,1,140.0,1,37,37,5,5,150.0,0,0,1,1,0,0,34,0,0,6,10,5,13.83333333,0,0,6,13,5,12.5,0,16.2,0.3,-0.92,1,5.805555555000001,6.083333333333333,4.411764705882353,9.105313134108476
1,1,3,1,1,140.0,1,10,19,90,90,135.8,1,0,0,1,0,0,18,0,0,5,6,5,13.33333333,0,0,5,7,4,14.8,0,7.6,2.6,0.32,1,4.888888888333334,5.133333333333334,7.544444444444445,9.114379980830272
1,1,1,1,1,135.0,1,19,4,9,2,143.8,1,0,1,1,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,0,0.0,0.0,7.56842105263158,5.14166355650266
1,1,1,1,1,121.0,1,37,19,6,7,116.8,1,0,0,1,0,0,18,0,0,6,11,3,11.66666667,0,0,6,11,3,10.66666667,0,9.4,-0.8,-3.12,0,5.277777778333333,5.111111111666666,6.488888888888889,9.195531256322475
1,1,5,1,1,124.0,1,3,19,2,3,113.9,1,0,0,1,0,0,19,0,0,6,12,5,15.0,0,0,6,9,6,13.42857143,0,16.2,0.3,-0.92,1,6.333333333333333,5.738095238333333,5.994736842105263,9.114379980830272
1,1,3,1,1,131.0,1,37,37,9,9,118.0,1,0,0,1,0,1,18,0,0,8,8,7,13.24285714,0,0,8,8,7,13.24285714,0,12.7,3.7,-1.7,0,6.04047619,6.04047619,6.555555555555555,9.159047077588632
1,1,5,1,1,160.0,1,3,1,2,9,150.2,1,0,0,1,0,0,19,0,0,5,13,1,13.0,0,0,5,7,2,12.5,0,12.7,3.7,-1.7,0,5.333333333333333,4.416666666666667,7.905263157894736,9.119320973589014
1,1,2,1,1,120.0,1,3,37,4,7,115.1,1,0,0,1,0,1,19,0,0,7,8,6,13.075,0,0,8,10,7,12.05,0,12.4,0.5,1.79,1,5.679166666666667,6.175,6.057894736842105,9.159047077588632
1,1,1,1,1,140.0,1,19,19,5,9,131.3,1,0,0,1,0,1,18,0,0,6,6,6,13.5,0,0,6,9,6,13.66666667,0,10.8,1.4,1.74,1,5.25,5.777777778333333,7.294444444444445,9.17678358844734
1,44,1,0,39,120.0,1,37,37,7,7,120.0,1,0,0,1,0,1,23,0,2,6,8,5,11.8,0,2,6,8,6,12.33333333,0,9.4,-0.8,-3.12,1,5.466666666666666,5.722222221666667,5.217391304347826,9.209439966733019
1,17,2,1,1,118.0,22,19,37,9,9,110.3,1,0,0,0,0,0,18,1,0,6,7,5,12.6,0,0,6,6,5,11.8,0,11.1,0.6,2.02,0,5.1000000000000005,4.8,6.127777777777777,9.132811169466946
4,43,1,1,1,133.1,100,19,22,90,90,100.0,0,0,0,1,0,0,33,1,0,6,6,6,12.16666667,0,0,6,9,3,11.0,0,7.6,2.6,0.32,0,5.027777778333333,4.833333333333333,3.0303030303030303,9.195531256322475
1,17,2,1,1,111.0,1,19,38,9,9,110.7,1,0,0,1,0,0,19,0,0,6,9,6,12.16666667,0,0,6,9,6,11.0,0,8.9,1.4,3.51,1,5.527777778333333,5.333333333333333,5.826315789473685,9.13108069099055
1,43,3,1,1,140.0,1,37,38,7,7,143.4,1,0,0,1,0,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,0,0.0,0.0,6.828571428571429,5.14166355650266
1,1,6,1,1,125.0,1,19,19,9,9,115.9,0,0,0,1,0,0,18,0,0,7,7,7,13.55714286,0,0,8,9,8,13.2,0,12.4,0.5,1.79,1,5.75952381,6.366666666666667,6.438888888888889,9.159047077588632
1,18,1,0,1,133.1,1,38,38,5,5,145.0,0,0,0,1,0,1,21,0,0,5,6,4,12.25,0,0,5,8,4,11.8,0,10.8,1.4,1.74,0,4.541666666666667,4.8,6.904761904761905,9.209439966733019
1,17,2,1,1,136.0,1,19,38,4,7,140.9,1,0,0,1,0,0,19,0,0,6,6,6,14.33333333,0,0,6,6,6,13.5,0,9.4,-0.8,-3.12,1,5.388888888333334,5.25,7.415789473684211,9.112727543109182
1,1,2,1,1,115.0,1,34,38,0,5,108.4,1,0,0,1,0,0,20,0,0,6,10,4,10.5,0,0,6,8,4,11.75,0,7.6,2.6,0.32,1,5.083333333333333,4.958333333333333,5.42,9.187378760338836
1,1,1,1,1,116.0,1,37,37,0,5,114.3,1,0,0,1,0,0,20,0,0,4,8,0,0.0,0,0,4,8,0,0.0,0,7.6,2.6,0.32,0,2.0,2.0,5.715,9.187378760338836
1,18,5,1,1,110.0,1,19,37,7,7,110.0,1,0,0,1,0,0,20,0,0,6,10,4,12.75,0,0,6,14,3,11.33333333,0,10.8,1.4,1.74,0,5.458333333333333,5.722222221666667,5.5,9.195531256322475
1,1,1,1,1,135.0,1,38,38,4,7,121.7,1,0,0,1,0,1,18,0,0,6,14,0,0.0,0,0,6,9,4,11.0,0,7.6,2.6,0.32,0,3.3333333333333335,5.0,6.761111111111111,9.13108069099055
1,43,2,1,1,131.0,1,19,37,5,9,123.7,1,0,0,1,0,0,18,0,0,5,10,1,14.0,0,0,5,10,1,14.0,0,7.6,2.6,0.32,0,5.0,5.0,6.872222222222223,9.121181235656364
1,1,2,1,1,124.0,1,37,37,7,7,116.5,1,0,0,1,0,1,20,0,0,7,9,7,14.09333333,0,0,8,8,8,15.0,0,11.1,0.6,2.02,1,6.182222221666667,6.5,5.825,9.159047077588632
1,1,1,1,1,163.0,1,37,37,5,6,155.0,0,0,0,1,0,1,21,0,0,6,6,6,13.33333333,0,0,6,8,6,13.16666667,0,9.4,-0.8,-3.12,1,5.222222221666667,5.527777778333333,7.380952380952381,9.13108069099055
1,43,1,1,1,137.0,1,38,19,9,5,129.3,1,0,0,1,0,0,19,0,0,8,12,7,12.07142857,0,0,8,12,7,12.07142857,0,12.7,3.7,-1.7,1,6.511904761666667,6.511904761666667,6.805263157894737,9.159047077588632
1,1,3,1,1,128.0,1,19,1,7,9,121.7,1,0,0,1,0,1,18,0,0,6,6,6,12.66666667,0,0,6,6,6,12.5,0,12.4,0.5,1.79,1,5.111111111666666,5.083333333333333,6.761111111111111,9.132811169466946
1,39,1,1,1,133.1,1,37,37,9,9,148.2,1,0,1,1,0,0,27,0,0,6,11,6,12.125,0,0,6,16,5,12.0,0,12.4,0.5,1.79,0,5.854166666666667,6.5,5.488888888888888,9.114379980830272
1,1,2,1,1,133.1,1,19,38,7,9,125.5,1,0,0,1,0,1,21,0,0,7,9,7,13.2,0,0,8,9,7,13.2575,0,15.5,2.8,-4.06,1,6.033333333333334,6.209583333333334,5.976190476190476,9.159047077588632
1,17,4,1,1,148.0,1,3,19,4,7,131.9,1,0,0,1,0,1,18,0,0,7,8,7,14.15,0,0,8,8,8,14.51125,0,15.5,2.8,-4.06,1,6.0249999999999995,6.418541666666667,7.327777777777778,9.159047077588632
1,17,1,1,1,127.0,1,38,37,5,7,121.8,1,0,1,1,0,0,18,0,0,6,12,4,13.5,0,0,6,14,3,10.66666667,0,10.8,1.4,1.74,0,5.916666666666667,5.611111111666666,6.766666666666667,9.195531256322475
1,43,1,1,1,110.0,1,37,37,9,9,107.7,0,0,1,0,0,0,28,0,0,6,0,0,0.0,0,0,5,10,0,0.0,0,10.8,1.4,1.74,0,1.0,2.5,3.8464285714285715,9.195531256322475
1,39,1,1,1,133.1,1,44,40,2,2,115.5,0,0,0,1,0,0,36,0,0,7,13,5,12.2,0,0,7,14,3,11.4,0,11.1,0.6,2.02,0,6.2,5.8999999999999995,3.2083333333333335,9.1649245084457
1,1,1,1,1,145.0,1,38,38,9,10,139.8,1,0,0,1,0,0,20,0,0,5,6,5,14.8,1,0,5,6,5,14.0,0,12.7,3.7,-1.7,1,5.3,5.0,6.99,9.114379980830272
1,1,1,1,1,136.0,1,38,38,0,7,133.2,1,0,0,1,0,0,19,0,0,6,8,5,11.0,0,0,6,13,5,11.4,0,7.6,2.6,0.32,1,5.0,5.8999999999999995,7.010526315789473,9.13108069099055
1,1,1,0,1,131.0,1,19,37,9,9,118.4,1,0,0,1,0,0,20,0,0,5,10,0,0.0,0,0,5,10,0,0.0,3,7.6,2.6,0.32,0,2.5,3.0,5.92,9.209439966733019
1,17,2,1,1,138.0,1,37,37,9,7,123.3,1,0,0,1,0,0,19,0,0,5,15,3,14.0,3,0,5,10,4,11.75,1,9.4,-0.8,-3.12,0,6.666666666666667,5.291666666666667,6.489473684210526,9.114379980830272
2,39,1,0,1,150.0,1,37,38,3,7,134.5,0,0,0,1,0,0,28,0,0,6,8,5,11.83333333,0,0,6,6,6,13.0,0,16.2,0.3,-0.92,1,5.138888888333334,5.166666666666667,4.803571428571429,8.98894529119609
1,1,1,1,1,112.0,1,37,1,7,0,110.6,0,0,0,1,0,0,20,0,0,5,7,4,11.75,0,0,5,7,5,11.8,1,7.6,2.6,0.32,1,4.625,4.966666666666667,5.529999999999999,9.17678358844734
1,42,1,1,1,154.0,1,38,37,1,1,154.0,1,0,0,1,0,0,28,0,8,14,22,12,12.33333333,0,3,12,20,8,12.0,0,9.4,-0.8,-3.12,1,11.388888888333334,9.166666666666666,5.5,9.132811169466946
1,43,1,0,39,160.0,1,37,37,9,9,160.0,0,0,0,1,0,0,24,0,3,10,16,3,11.66666667,0,3,10,24,6,11.83333333,0,9.4,-0.8,-3.12,0,7.277777778333333,9.138888888333334,6.666666666666667,9.209439966733019
1,44,1,1,39,140.0,1,1,39,3,9,140.0,1,0,0,1,0,0,20,0,1,6,9,6,12.66666667,0,1,6,10,4,11.5,0,13.9,-0.3,0.79,0,5.777777778333333,5.416666666666667,7.0,9.114379980830272
1,17,2,1,1,150.0,1,37,37,5,6,132.5,1,0,0,1,0,0,22,0,0,6,9,4,12.25,0,0,6,8,5,11.6,0,10.8,1.4,1.74,0,5.208333333333333,5.1000000000000005,6.0227272727272725,9.195531256322475
1,17,2,1,1,141.0,1,1,4,4,4,127.7,0,0,0,1,0,1,18,0,0,6,7,6,11.28571429,0,0,6,9,4,13.5,0,16.2,0.3,-0.92,1,5.047619048333334,5.416666666666667,7.094444444444445,9.132811169466946
1,1,5,1,1,122.0,1,38,38,9,9,117.5,1,0,1,0,0,0,22,0,0,5,12,2,11.5,0,0,5,12,0,0.0,0,12.7,3.7,-1.7,0,5.083333333333333,2.8333333333333335,5.340909090909091,9.121181235656364
1,1,5,1,1,120.0,1,37,37,9,7,127.0,1,0,0,1,0,1,18,0,0,6,10,6,11.66666667,0,0,6,10,4,12.25,0,9.4,-0.8,-3.12,1,5.611111111666666,5.375,7.055555555555555,9.132811169466946
1,1,1,1,1,139.0,1,19,37,5,5,125.5,0,0,0,1,0,1,21,0,0,8,8,7,13.51428571,0,0,8,8,7,13.51428571,0,12.7,3.7,-1.7,1,6.085714284999999,6.085714284999999,5.976190476190476,9.159047077588632
1,17,6,1,1,138.0,1,1,1,4,2,140.5,1,0,0,1,0,0,19,0,0,6,7,6,13.0,0,0,6,9,6,13.71428571,0,7.6,2.6,0.32,1,5.333333333333333,5.785714285,7.394736842105263,9.187378760338836
1,5,1,1,1,119.0,1,1,38,5,8,118.3,1,0,0,1,0,0,22,0,0,6,11,3,15.0,0,0,6,11,4,10.25,0,9.4,-0.8,-3.12,0,5.833333333333333,5.208333333333333,5.377272727272727,9.195531256322475
1,1,1,1,1,129.0,1,38,38,5,5,120.8,1,0,0,1,0,1,20,0,0,8,8,7,12.74428571,0,0,8,8,7,12.74428571,0,10.8,1.4,1.74,1,5.957380951666667,5.957380951666667,6.04,9.159047077588632
1,1,1,1,1,133.1,1,37,37,191,154,95.0,0,0,0,1,0,0,20,0,0,5,10,4,11.75,0,0,5,8,5,11.8,0,11.1,0.6,2.02,1,5.125,4.966666666666667,4.75,9.121181235656364
1,17,1,0,1,125.0,1,37,37,5,6,122.2,1,0,1,1,0,0,19,0,0,6,6,6,12.16666667,0,0,6,7,6,11.66666667,0,10.8,1.4,1.74,1,5.027777778333333,5.111111111666666,6.431578947368421,8.98894529119609
1,17,1,1,1,125.0,1,1,1,7,3,143.9,1,0,0,1,0,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,0,0.0,0.0,7.195,5.14166355650266
1,1,2,1,1,137.0,1,19,38,9,9,127.2,1,0,0,1,0,1,20,0,1,6,9,5,13.4,1,0,6,9,6,12.375,0,13.9,-0.3,0.79,1,5.8999999999999995,5.5625,6.36,9.112727543109182
1,1,1,1,1,123.0,1,34,38,0,7,120.2,1,0,0,1,0,0,20,0,0,6,9,5,11.8,0,0,6,10,4,11.5,0,7.6,2.6,0.32,0,5.3,5.25,6.01,9.13108069099055
1,1,3,1,1,154.0,1,1,37,4,9,134.8,1,0,0,1,0,0,19,0,0,7,7,6,13.53333333,0,0,7,7,6,13.53333333,0,7.6,2.6,0.32,1,5.588888888333333,5.588888888333333,7.094736842105264,9.159047077588632
1,1,1,1,1,144.0,1,19,19,9,9,142.6,1,0,0,1,0,1,18,0,0,6,7,6,14.16666667,0,0,6,10,4,14.0,0,15.5,2.8,-4.06,1,5.527777778333333,5.666666666666667,7.922222222222222,9.132811169466946
1,1,1,1,1,153.0,1,38,37,7,8,147.9,0,0,0,1,0,1,18,0,0,7,7,7,14.65285714,0,0,8,9,8,14.75555556,0,12.4,0.5,1.79,1,5.942142856666667,6.625925926666667,8.216666666666667,9.159047077588632
1,1,1,1,1,152.0,1,1,38,4,9,160.4,1,0,0,0,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,0,0.0,0.0,8.442105263157895,5.14166355650266
1,1,1,1,1,150.0,103,37,37,9,9,134.6,0,0,0,1,1,0,20,1,0,5,5,5,13.6,0,0,5,7,5,13.0,0,9.4,-0.8,-3.12,1,4.766666666666667,5.0,6.7299999999999995,9.121181235656364
1,1,1,1,1,129.0,1,19,1,3,7,121.0,0,0,0,1,0,1,22,0,0,6,9,6,12.83333333,0,0,6,6,4,13.25,0,16.2,0.3,-0.92,1,5.638888888333334,4.875,5.5,9.132811169466946
1,1,1,1,1,150.0,1,19,37,5,4,142.7,1,0,0,1,0,1,18,0,0,6,6,6,14.66666667,0,0,6,6,6,15.16666667,0,9.4,-0.8,-3.12,1,5.444444444999999,5.527777778333333,7.927777777777777,9.13108069099055
1,17,2,1,1,125.0,1,1,1,4,8,115.6,1,0,0,1,0,0,19,0,0,6,6,6,13.33333333,0,0,6,6,6,14.66666667,0,12.4,0.5,1.79,1,5.222222221666667,5.444444444999999,6.084210526315789,9.187378760338836
1,1,1,1,1,133.1,1,19,37,9,9,130.0,0,0,0,0,0,1,20,0,0,6,10,5,13.4,0,0,6,9,5,11.4,0,10.8,1.4,1.74,1,5.733333333333333,5.233333333333333,6.5,9.13108069099055
1,1,2,1,1,140.0,1,38,37,5,6,124.3,1,0,0,1,0,1,19,0,0,7,9,7,13.3125,0,0,8,8,8,15.6375,0,13.9,-0.3,0.79,1,6.052083333333333,6.60625,6.542105263157895,9.159047077588632
1,1,1,1,1,140.0,1,19,37,5,6,137.9,1,0,1,0,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,8.9,1.4,3.51,0,0.0,0.0,7.661111111111111,5.14166355650266
1,1,6,1,1,133.1,1,1,37,3,3,100.0,1,0,1,0,0,0,20,0,0,4,4,0,0.0,0,0,5,5,0,0.0,0,12.4,0.5,1.79,0,1.3333333333333333,1.6666666666666667,5.0,9.187378760338836
1,1,2,1,1,132.0,1,1,2,9,3,128.2,1,0,0,1,0,1,19,0,0,6,7,6,12.33333333,0,0,6,6,6,13.5,0,9.4,-0.8,-3.12,1,5.222222221666667,5.25,6.747368421052631,9.187378760338836
1,17,3,1,1,135.0,1,1,19,5,7,135.0,0,0,0,1,0,0,18,0,0,6,6,6,13.5,0,0,6,6,6,13.33333333,0,12.4,0.5,1.79,0,5.25,5.222222221666667,7.5,9.187378760338836
1,16,4,1,1,135.0,1,37,37,9,9,121.0,1,0,0,1,0,0,18,0,0,6,8,5,13.0,0,0,6,7,6,11.83333333,0,10.8,1.4,1.74,1,5.333333333333333,5.138888888333334,6.722222222222222,9.13108069099055
1,1,1,1,1,133.1,1,34,38,0,4,147.0,0,0,0,1,0,0,22,0,0,5,6,2,12.5,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,0,4.25,1.6666666666666667,6.681818181818182,9.17678358844734
1,1,1,1,1,168.0,1,37,37,9,9,149.5,0,0,0,1,0,0,18,0,0,6,10,6,17.0,0,0,6,11,6,16.0,0,12.4,0.5,1.79,1,6.5,6.5,8.305555555555555,9.13108069099055
1,1,1,1,1,143.0,1,19,1,9,9,144.4,1,0,0,1,0,0,20,0,0,6,7,6,13.5,0,0,6,6,6,13.0,0,10.8,1.4,1.74,1,5.416666666666667,5.166666666666667,7.220000000000001,9.13108069099055
1,17,2,1,1,116.0,1,19,38,5,5,116.0,1,0,0,1,0,0,19,0,0,6,7,6,12.71428571,0,0,6,6,6,11.83333333,0,8.9,1.4,3.51,1,5.285714285,4.972222221666667,6.105263157894737,9.132811169466946
1,43,1,1,1,134.0,1,38,19,5,8,120.7,0,0,0,1,0,1,19,0,0,7,9,6,13.0,0,0,8,11,8,13.92727273,0,16.2,0.3,-0.92,1,5.833333333333333,6.821212121666666,6.352631578947369,9.159047077588632
1,44,1,1,39,140.0,1,38,19,5,0,141.8,0,0,0,1,0,0,21,0,3,6,7,6,12.57142857,0,2,6,6,6,13.5,0,12.4,0.5,1.79,1,5.761904761666667,5.583333333333333,6.752380952380953,9.13108069099055
1,17,2,0,1,133.0,1,19,1,5,5,119.7,1,0,0,1,0,1,19,0,0,6,10,4,11.5,0,0,6,11,6,11.5,0,9.4,-0.8,-3.12,0,5.25,5.75,6.3,8.98894529119609
1,1,6,1,1,125.0,1,38,1,7,4,118.4,1,0,0,1,0,1,19,0,0,6,6,6,13.5,0,0,6,7,6,13.28571429,0,11.1,0.6,2.02,1,5.25,5.380952381666667,6.231578947368422,9.13108069099055
2,39,1,0,1,133.1,1,37,37,5,4,134.5,0,0,0,1,0,0,45,0,0,6,8,5,13.6,0,0,6,7,5,13.0,0,15.5,2.8,-4.06,0,5.433333333333334,5.166666666666667,2.988888888888889,8.98894529119609
2,39,1,1,1,133.1,1,36,36,99,5,128.2,0,0,0,0,0,1,28,0,0,5,14,1,12.0,3,0,5,5,0,0.0,5,9.4,-0.8,-3.12,0,5.833333333333333,2.5,4.578571428571428,9.114379980830272
2,43,1,1,1,137.0,1,3,3,2,2,115.0,0,0,0,1,0,0,28,0,0,7,8,7,14.95,0,0,8,8,8,14.7375,0,13.9,-0.3,0.79,1,6.158333333333334,6.45625,4.107142857142857,9.159047077588632
1,39,1,0,1,140.0,1,38,19,9,5,130.0,0,0,1,1,0,0,25,0,0,5,10,4,11.25,0,0,5,9,4,12.0,0,12.7,3.7,-1.7,0,5.041666666666667,5.0,5.2,9.209439966733019
1,43,1,1,1,134.0,1,1,38,4,4,120.7,0,0,1,0,0,0,19,0,0,6,13,3,10.66666667,0,0,6,6,4,12.25,0,15.5,2.8,-4.06,0,5.444444444999999,4.708333333333333,6.352631578947369,9.17678358844734
1,1,5,1,1,139.0,1,38,38,9,5,130.5,1,0,0,1,0,0,19,0,0,8,8,7,14.99285714,0,0,8,8,7,14.99285714,0,10.8,1.4,1.74,1,6.332142856666667,6.332142856666667,6.868421052631579,9.159047077588632
1,1,2,1,1,113.0,1,38,38,9,5,107.4,1,0,0,1,1,0,20,0,0,5,12,3,10.5,0,0,5,10,4,11.25,0,12.4,0.5,1.79,0,5.083333333333333,5.041666666666667,5.37,9.121181235656364
1,1,3,1,1,133.1,1,1,1,9,9,100.0,1,0,0,1,1,0,22,0,0,6,6,4,11.25,0,0,6,7,3,11.0,0,8.9,1.4,3.51,0,4.541666666666667,4.5,4.545454545454546,9.13108069099055
1,43,1,1,1,132.0,1,38,19,9,9,125.0,1,0,0,1,1,1,20,0,0,6,6,6,12.33333333,0,0,6,7,6,14.0,0,12.4,0.5,1.79,1,5.055555555000001,5.5,6.25,9.187378760338836
1,1,4,1,1,127.0,1,19,37,7,7,121.5,1,0,0,1,1,0,20,0,0,7,7,6,13.01666667,0,0,7,7,6,13.01666667,0,7.6,2.6,0.32,0,5.502777778333333,5.502777778333333,6.075,9.159047077588632
1,1,1,1,1,123.0,1,38,19,4,90,127.2,0,0,1,0,1,0,20,0,0,5,7,3,11.33333333,0,0,5,8,2,11.5,0,7.6,2.6,0.32,0,4.388888888333334,4.416666666666667,6.36,9.114379980830272
1,39,1,1,40,130.0,1,3,2,3,2,160.0,1,0,0,1,0,0,27,0,0,6,7,6,16.14285714,0,0,6,7,6,14.66666667,0,13.9,-0.3,0.79,1,5.857142856666667,5.611111111666666,5.925925925925926,9.114379980830272
1,51,1,1,1,125.0,1,1,1,9,4,120.0,0,0,0,1,0,0,22,0,0,6,8,6,14.83333333,0,0,6,10,5,13.83333333,0,11.1,0.6,2.02,1,5.805555555000001,5.805555555000001,5.454545454545454,9.114379980830272
